video_id,Deutschland,USA,Kanada,Großbritannien,total
EYzNSnWjUao,1.0,0.0,0.0,0.0,1.0
sIzJUfq1W1Y,1.0,0.0,0.0,0.0,1.0
ovKVzeUptmY,2.0,0.0,0.0,0.0,2.0
akKUAVwn9xA,1.0,0.0,1.0,0.0,2.0
aK4cHtdroH0,2.0,0.0,0.0,0.0,2.0
q1fgIl8DWdA,2.0,0.0,0.0,0.0,2.0
5JgguNlVzkc,1.0,0.0,2.0,0.0,3.0
_ELs-QwQBPE,1.0,0.0,0.0,0.0,1.0
TagsUnufJiQ,1.0,0.0,0.0,0.0,1.0
wtT3qs96yb0,1.0,0.0,0.0,0.0,1.0
bCl9qFV2vgc,1.0,0.0,0.0,0.0,1.0
dQ4ul3X3Klg,1.0,0.0,0.0,0.0,1.0
tkqT8UWW5vw,1.0,0.0,0.0,0.0,1.0
JHTpXxZE3l4,1.0,0.0,0.0,0.0,1.0
Ndhz5cVrKMw,1.0,0.0,0.0,0.0,1.0
htAfu0XkmAE,1.0,0.0,0.0,0.0,1.0
4xnENS6p3Jw,1.0,0.0,0.0,0.0,1.0
2oOOHwedl7Y,1.0,0.0,0.0,0.0,1.0
evAPhUnBizw,1.0,0.0,0.0,0.0,1.0
s6gsBIrkujA,1.0,0.0,0.0,0.0,1.0
UVv2jRm05co,1.0,0.0,0.0,0.0,1.0
CBcvGFinJkU,1.0,0.0,0.0,0.0,1.0
7-h0a3L1-BI,1.0,0.0,0.0,0.0,1.0
DsbAFLlMwYo,1.0,0.0,0.0,0.0,1.0
my8Bt8_jt6E,1.0,0.0,0.0,0.0,1.0
w3m5ofMGi0k,1.0,0.0,1.0,0.0,2.0
PocmxRF5D1U,2.0,0.0,0.0,0.0,2.0
S3aa49TRROw,1.0,0.0,0.0,0.0,1.0
Ae36g7oOP6o,1.0,0.0,0.0,0.0,1.0
hUZS6yW0fQk,1.0,0.0,3.0,0.0,4.0
6UQVX1TE60U,1.0,0.0,0.0,0.0,1.0
EVJLkWQME7E,1.0,0.0,0.0,0.0,1.0
xll1OiSNJYw,1.0,0.0,1.0,0.0,2.0
QfSa5GnrvtI,1.0,0.0,0.0,0.0,1.0
veE28d6WXVQ,1.0,0.0,0.0,0.0,1.0
L-DYibRGf_Y,1.0,0.0,0.0,0.0,1.0
5Kt7llCLmlE,1.0,0.0,0.0,0.0,1.0
0cCAB9JRA08,1.0,0.0,0.0,0.0,1.0
08h4wVssYJM,1.0,0.0,0.0,0.0,1.0
7_VWigSPnZo,1.0,0.0,0.0,0.0,1.0
iaMvHR_TKtE,1.0,0.0,0.0,0.0,1.0
Hd6jyGLKT58,1.0,0.0,0.0,0.0,1.0
T6xfHICUJYw,1.0,0.0,0.0,0.0,1.0
0RxvkzAXQog,1.0,0.0,3.0,0.0,4.0
0vrUxmfvZ7g,1.0,0.0,0.0,0.0,1.0
xK81LJ6wzvU,1.0,0.0,1.0,0.0,2.0
QKhZgH5wctM,2.0,0.0,0.0,0.0,2.0
LKDIYyUkyWA,1.0,0.0,0.0,0.0,1.0
mzKFRhE_PRs,1.0,0.0,0.0,0.0,1.0
0FL8edKX2W4,1.0,0.0,0.0,0.0,1.0
0DkNJQhZ_Ns,1.0,0.0,0.0,0.0,1.0
R7Y4jX8vbjM,1.0,0.0,0.0,0.0,1.0
sfSQRCAkHYk,1.0,0.0,0.0,0.0,1.0
7T2hMKiUYc0,1.0,0.0,0.0,0.0,1.0
aPrpWFl2eik,1.0,1.0,1.0,0.0,3.0
anG-c58IVxc,1.0,0.0,0.0,0.0,1.0
m-eIQBxagtA,1.0,0.0,0.0,0.0,1.0
lrXeehDx5M4,1.0,0.0,0.0,0.0,1.0
VGXJQk6aUJA,1.0,0.0,0.0,0.0,1.0
8DVL4fWqIbM,1.0,0.0,0.0,0.0,1.0
V0HCZ4YGqbw,2.0,8.0,5.0,12.0,27.0
M9_v39H3EJc,1.0,0.0,0.0,0.0,1.0
rf0N8eo9ucc,1.0,0.0,0.0,0.0,1.0
B7Kn9Xp6WJc,1.0,0.0,0.0,0.0,1.0
Qp0jCNCSq8Y,1.0,0.0,0.0,0.0,1.0
-7gKTMZsL4w,1.0,0.0,0.0,0.0,1.0
xk1ASxNDnWE,1.0,0.0,0.0,0.0,1.0
tDE0Fo2NHZo,1.0,0.0,0.0,0.0,1.0
kxr-n2x7WTs,1.0,0.0,0.0,0.0,1.0
fjiKidRVfNg,1.0,0.0,0.0,0.0,1.0
PWWd4W_gWRc,1.0,0.0,0.0,0.0,1.0
sC_qXF5UOtg,1.0,0.0,0.0,0.0,1.0
xRXN-xtYtxs,1.0,0.0,0.0,0.0,1.0
p-3zJKJhUIg,1.0,0.0,0.0,0.0,1.0
VDSS7FOEjmQ,1.0,0.0,0.0,0.0,1.0
3emo1BZuN2A,1.0,0.0,0.0,0.0,1.0
F45p_Vf87cs,1.0,0.0,0.0,0.0,1.0
80Tm-YeQCCA,1.0,0.0,0.0,0.0,1.0
TfMBugGJds8,1.0,0.0,0.0,0.0,1.0
ztpiJ_aMGIQ,1.0,0.0,0.0,0.0,1.0
mTDPwFd9FTA,1.0,0.0,0.0,0.0,1.0
H3jujYkEras,1.0,0.0,0.0,0.0,1.0
L9ErObf_F6w,1.0,0.0,0.0,0.0,1.0
-E6-3L3JeCk,1.0,0.0,0.0,0.0,1.0
tJkj1-sGwI4,1.0,0.0,0.0,0.0,1.0
Xar6AFEYpZg,1.0,0.0,0.0,0.0,1.0
O8T_d2qs7vs,1.0,0.0,3.0,0.0,4.0
WZ0IFdDC9VY,1.0,0.0,1.0,0.0,2.0
c8gnckK7_rI,1.0,0.0,0.0,0.0,1.0
TzYHMBiQnOg,1.0,0.0,1.0,0.0,2.0
K7T8UPGY3oQ,1.0,0.0,0.0,0.0,1.0
I_CE1NrQizM,1.0,0.0,0.0,0.0,1.0
-MjmN9LC9Qw,1.0,0.0,0.0,0.0,1.0
AufR4Ajod5U,1.0,0.0,0.0,0.0,1.0
2X0kRZ_0_gg,1.0,0.0,0.0,0.0,1.0
Ch5nd8LD5AE,1.0,0.0,0.0,0.0,1.0
TP0houKsKEg,1.0,0.0,1.0,0.0,2.0
KE6Ak_F4pTg,1.0,0.0,0.0,0.0,1.0
E0cbWdlQg_8,1.0,8.0,3.0,0.0,12.0
vZouWh0islA,1.0,0.0,0.0,0.0,1.0
PURmGDsAWx0,1.0,0.0,0.0,0.0,1.0
Uy83Z-wDHLE,1.0,0.0,0.0,0.0,1.0
jAm65uQ0vmM,1.0,0.0,0.0,0.0,1.0
ugy11i6Dxco,2.0,0.0,0.0,0.0,2.0
5wscSmFBF_8,1.0,0.0,0.0,0.0,1.0
tgGFb5HdKCI,1.0,0.0,0.0,0.0,1.0
cnrLSLBmenM,1.0,0.0,0.0,0.0,1.0
2DRfu5qYu7M,1.0,0.0,0.0,0.0,1.0
zd288zYHsrg,1.0,0.0,0.0,0.0,1.0
EyoioYA6vJ8,1.0,0.0,0.0,0.0,1.0
-6SASkuvMDU,1.0,0.0,0.0,0.0,1.0
_xk5g23U6_o,1.0,0.0,0.0,0.0,1.0
ULpXv1pVKIM,1.0,0.0,0.0,0.0,1.0
MvFcY9rTPx8,4.0,9.0,7.0,0.0,20.0
qwwasJ7DVmI,2.0,0.0,0.0,0.0,2.0
QG_eHphdtHI,4.0,0.0,0.0,0.0,4.0
GhKdA7A_yeA,2.0,0.0,0.0,0.0,2.0
yGDS9XYdKnc,4.0,0.0,2.0,0.0,6.0
QQagn6V9hBQ,2.0,0.0,0.0,0.0,2.0
P3Bd3HUMkyU,4.0,8.0,6.0,0.0,18.0
gxydT-zyAPE,2.0,0.0,0.0,0.0,2.0
nXgvW1pB8KI,1.0,0.0,1.0,0.0,2.0
gHj7EDuFcLU,4.0,0.0,0.0,0.0,4.0
wBEZiNtReFI,1.0,0.0,0.0,0.0,1.0
hEjvCdunsMM,1.0,0.0,0.0,0.0,1.0
9dUe1NjX2WY,2.0,0.0,0.0,0.0,2.0
Cb3C4w_ltYk,2.0,0.0,0.0,0.0,2.0
_NN_N__q0NE,1.0,0.0,0.0,0.0,1.0
SAeRcPsvxc0,2.0,0.0,0.0,0.0,2.0
Z01Q9aPqIW4,2.0,0.0,0.0,0.0,2.0
eACohWVwTOc,4.0,8.0,5.0,18.0,35.0
ne8JpQwd-pI,2.0,0.0,0.0,0.0,2.0
oay-rhUNp9M,2.0,0.0,0.0,0.0,2.0
ijw3nQcM7-Q,3.0,0.0,0.0,0.0,3.0
rYU95eGi8JM,2.0,0.0,0.0,0.0,2.0
SrfwWnN9xF0,2.0,0.0,0.0,0.0,2.0
Z82HkLkOjWw,2.0,0.0,0.0,0.0,2.0
UgmZ3SIm3QE,1.0,0.0,1.0,0.0,2.0
67SOSir66nE,1.0,0.0,0.0,0.0,1.0
G7XCP7W6fDI,1.0,0.0,0.0,0.0,1.0
Mf7kHFP9Luk,1.0,0.0,0.0,0.0,1.0
d9EnLV8o-vo,2.0,0.0,0.0,0.0,2.0
U71X-PptqrU,3.0,0.0,0.0,0.0,3.0
KFcnk93mr68,1.0,0.0,0.0,0.0,1.0
5SC6Gb8Y8yc,1.0,0.0,0.0,0.0,1.0
o6OSjXpRERE,1.0,0.0,0.0,0.0,1.0
0eUk_VN3e2A,2.0,7.0,3.0,0.0,12.0
NjJ4bASgKtM,2.0,0.0,0.0,0.0,2.0
m0m99Q3-_m0,1.0,0.0,0.0,0.0,1.0
uGZOI-4mITQ,2.0,0.0,0.0,0.0,2.0
fmfpILuvuy0,1.0,0.0,0.0,0.0,1.0
Uja-wX00yDo,1.0,0.0,0.0,0.0,1.0
B71oB80chxc,1.0,0.0,0.0,0.0,1.0
OarvW8AQ0Lk,1.0,0.0,0.0,0.0,1.0
Kb20GhZdHy0,1.0,0.0,0.0,0.0,1.0
42p3Fi6639k,1.0,0.0,0.0,0.0,1.0
exBPWRxq5Rg,1.0,0.0,0.0,0.0,1.0
K_TdjhavgqY,1.0,0.0,0.0,0.0,1.0
ticVkj8Ah-Y,2.0,0.0,1.0,0.0,3.0
EfWGEgVuxck,1.0,0.0,1.0,0.0,2.0
pbv_dWXt99A,1.0,0.0,0.0,0.0,1.0
z5oJzyp36HI,1.0,0.0,0.0,0.0,1.0
vRk3YMjfeeg,1.0,0.0,0.0,0.0,1.0
Lvvt5enGjyA,1.0,0.0,0.0,0.0,1.0
x7Ilf1mAZCk,1.0,0.0,1.0,0.0,2.0
4WjJCg0b4dY,1.0,0.0,0.0,0.0,1.0
aXYRnGtPJi0,1.0,0.0,0.0,0.0,1.0
MDgoMcg-k9w,1.0,0.0,0.0,0.0,1.0
m4tgEzKFhgo,1.0,0.0,0.0,0.0,1.0
L7h7d2hAwcI,1.0,0.0,0.0,0.0,1.0
7dSARgyEE2c,1.0,0.0,0.0,0.0,1.0
TU4Fy02I9uw,1.0,0.0,0.0,0.0,1.0
mnDwhOQW5iI,1.0,0.0,1.0,0.0,2.0
v-EDHLYNGU4,1.0,0.0,0.0,0.0,1.0
JAbKTASKDK0,1.0,0.0,0.0,0.0,1.0
wAiXSVYtrb8,1.0,0.0,0.0,0.0,1.0
rBwiC7raS-I,1.0,0.0,0.0,0.0,1.0
2YJ2VtegeCQ,1.0,0.0,0.0,0.0,1.0
Kp4sOVy3DMs,1.0,0.0,1.0,0.0,2.0
ToAfp2oQklc,1.0,0.0,0.0,0.0,1.0
9zw8ntSs3Jo,1.0,0.0,0.0,0.0,1.0
i53TgtyhgpE,1.0,0.0,0.0,0.0,1.0
JLPKdfhChYk,1.0,0.0,0.0,0.0,1.0
tUg-WLRdRv0,1.0,1.0,1.0,0.0,3.0
NxgiJXea8Qc,2.0,0.0,0.0,0.0,2.0
Nqxv0hGDh9Y,1.0,0.0,0.0,0.0,1.0
skGi9Bj-NkU,1.0,0.0,0.0,0.0,1.0
JrELLq_f8bM,1.0,0.0,0.0,0.0,1.0
S-KMnvZFxFE,1.0,0.0,0.0,0.0,1.0
nHzShw0H9e0,1.0,0.0,0.0,0.0,1.0
yeaGK-KVHaY,1.0,0.0,4.0,0.0,5.0
9V9IkMfuoDg,1.0,0.0,0.0,0.0,1.0
6yIPe19jN98,1.0,0.0,0.0,0.0,1.0
6z5UB1kQMYc,1.0,0.0,0.0,0.0,1.0
rHxd_WhsgKQ,1.0,0.0,0.0,0.0,1.0
vQRMv1T2OA8,1.0,0.0,0.0,0.0,1.0
J_N6bS7JJHo,1.0,0.0,0.0,0.0,1.0
eYY04Yf7Ckg,1.0,0.0,0.0,0.0,1.0
kfXdP7nZIiE,2.0,0.0,4.0,0.0,6.0
VVCaUozx0aQ,1.0,0.0,0.0,0.0,1.0
A8Frg7GOWWI,1.0,0.0,0.0,0.0,1.0
UGk7dsz0Czk,1.0,0.0,0.0,0.0,1.0
nCXZ0bZ7zuI,1.0,0.0,0.0,0.0,1.0
SI-QdbyOzzQ,1.0,0.0,0.0,0.0,1.0
54giXLP63Fk,1.0,0.0,0.0,0.0,1.0
BFZz8wHL2a4,1.0,0.0,1.0,1.0,3.0
jwkNAJBwoEA,1.0,8.0,3.0,0.0,12.0
lmBmLplspiw,1.0,0.0,0.0,0.0,1.0
dPfxh1dJUlE,1.0,0.0,0.0,0.0,1.0
7kCSrzJHRDU,1.0,0.0,0.0,0.0,1.0
flmlqmJqHYc,1.0,0.0,0.0,0.0,1.0
8x6m_TDdmOY,1.0,0.0,0.0,0.0,1.0
4tgZDDSAbwc,1.0,0.0,0.0,0.0,1.0
G-7YAKiwMl0,1.0,0.0,0.0,0.0,1.0
q1NE3qo--H8,1.0,0.0,0.0,0.0,1.0
d4SPCSndpM4,2.0,0.0,0.0,0.0,2.0
cVtATUzA6sE,1.0,0.0,0.0,0.0,1.0
DrQdmDMkynU,1.0,0.0,0.0,0.0,1.0
eAeqHF2DJ6I,1.0,0.0,0.0,0.0,1.0
xtlCaiypXlQ,1.0,0.0,0.0,0.0,1.0
uSM5K38ZznI,1.0,0.0,0.0,0.0,1.0
qsxFnPKwOfk,1.0,0.0,0.0,0.0,1.0
Yolu0WUcDgs,1.0,0.0,1.0,0.0,2.0
fIS2o9Kal_g,2.0,0.0,0.0,0.0,2.0
t-sebchooBA,1.0,0.0,0.0,0.0,1.0
h-Y793-ko6Y,1.0,0.0,0.0,0.0,1.0
m_X6hNjHUjk,1.0,0.0,0.0,0.0,1.0
c7krsZ6OI2c,1.0,0.0,0.0,0.0,1.0
15WomZWneRw,1.0,0.0,0.0,0.0,1.0
12zaN7VoY24,1.0,0.0,0.0,0.0,1.0
cjvq1x0hiDQ,1.0,0.0,0.0,0.0,1.0
Ur-mKYp-WiE,1.0,0.0,1.0,0.0,2.0
CK-j_zfxEoM,1.0,0.0,0.0,0.0,1.0
B63g75P-DjU,1.0,0.0,0.0,0.0,1.0
iNMRZmRcLUY,1.0,0.0,0.0,0.0,1.0
t7ZfehopYH0,1.0,0.0,0.0,0.0,1.0
8hVqn6kJ6Ho,1.0,0.0,0.0,0.0,1.0
ADsP_VigXJI,1.0,0.0,0.0,0.0,1.0
9aPkLznPk34,1.0,0.0,0.0,0.0,1.0
IdAf6eaQS08,1.0,0.0,0.0,0.0,1.0
-WCRF5Q0HfI,1.0,0.0,0.0,0.0,1.0
HzL-MeDE86I,1.0,0.0,0.0,0.0,1.0
M4cEyGmlhJI,1.0,0.0,0.0,0.0,1.0
cz1MrLIZiBs,1.0,0.0,0.0,0.0,1.0
KchEfiKIBhM,1.0,0.0,0.0,0.0,1.0
rintRoh4AVg,1.0,0.0,0.0,0.0,1.0
44xgqhoiCbw,1.0,0.0,0.0,0.0,1.0
oUXjTxIXpvI,1.0,0.0,0.0,0.0,1.0
tNvmHLtqgtg,2.0,0.0,4.0,0.0,6.0
NBZu_1-EWBY,1.0,0.0,0.0,0.0,1.0
ox_gW7l6ng0,1.0,0.0,1.0,0.0,2.0
xSCQcdn69XA,1.0,0.0,0.0,0.0,1.0
wEN8jRqFFwk,1.0,0.0,0.0,0.0,1.0
oJAcWjR2u28,1.0,0.0,0.0,0.0,1.0
RitTV1pPvw4,1.0,0.0,0.0,0.0,1.0
Q1ith79cniQ,1.0,0.0,0.0,0.0,1.0
6yV3U7L-9z0,1.0,0.0,0.0,0.0,1.0
hCO4YradZRM,4.0,0.0,0.0,0.0,4.0
qX2TuHiuirU,4.0,0.0,0.0,0.0,4.0
C9IJNtiR85w,1.0,0.0,0.0,0.0,1.0
IjrK5-2aJNo,3.0,0.0,0.0,0.0,3.0
tsl-AD_5IBM,2.0,0.0,0.0,0.0,2.0
bLwiY88kk3U,3.0,0.0,0.0,0.0,3.0
tcpg38wDLq8,3.0,0.0,0.0,0.0,3.0
2S9EIzD1p4c,4.0,0.0,0.0,0.0,4.0
FkAJI7BeYKI,3.0,0.0,0.0,0.0,3.0
ADwpFghE7Po,3.0,0.0,0.0,0.0,3.0
VlmCWPFOvh4,2.0,0.0,2.0,0.0,4.0
2pJlpCfueV0,3.0,3.0,3.0,3.0,12.0
CC-yk_uuvGs,4.0,0.0,0.0,0.0,4.0
89oqsWk5MUM,3.0,0.0,0.0,0.0,3.0
ARoaQ9pkQC4,2.0,0.0,0.0,0.0,2.0
2xe0xX7jWu0,3.0,0.0,0.0,0.0,3.0
M4vnmgZLA8s,3.0,7.0,5.0,14.0,29.0
am7Bex9I_4c,3.0,0.0,0.0,0.0,3.0
3zDr04UIr8I,1.0,0.0,0.0,0.0,1.0
3BJU2drrtCM,3.0,7.0,5.0,0.0,15.0
rlSBhlxWvtk,3.0,0.0,0.0,0.0,3.0
54ba00NA_bM,1.0,0.0,0.0,0.0,1.0
rPvi8WBriTU,1.0,0.0,0.0,0.0,1.0
UjsZ_-DaFIg,1.0,0.0,0.0,0.0,1.0
8RZg4V1C3HE,1.0,0.0,0.0,0.0,1.0
M6zwh5iVOWE,2.0,0.0,0.0,0.0,2.0
FOLF4Ess0Gs,2.0,0.0,0.0,0.0,2.0
3kyoj-38Huk,2.0,0.0,0.0,0.0,2.0
rGAab6Kfdzc,1.0,0.0,1.0,0.0,2.0
7FuKrF7aBAY,2.0,0.0,0.0,0.0,2.0
EyrBCvj6W8c,2.0,0.0,0.0,0.0,2.0
II-OP6vdMs8,2.0,7.0,4.0,13.0,26.0
GK2D9JfbINU,1.0,0.0,0.0,0.0,1.0
f-Uqzp1AVDM,2.0,0.0,2.0,0.0,4.0
cvhvjmR_zwk,1.0,0.0,1.0,0.0,2.0
VGPKryH8D2o,1.0,0.0,1.0,1.0,3.0
X6SaVOLRcF4,2.0,0.0,3.0,18.0,23.0
Ta8RjxW0Di0,1.0,0.0,0.0,0.0,1.0
TeG8y7yTfTk,2.0,0.0,0.0,0.0,2.0
__FEqA_DN0k,2.0,0.0,0.0,0.0,2.0
WnS9FA8Ghzg,1.0,0.0,0.0,0.0,1.0
UlbAwbP9SHk,2.0,0.0,0.0,0.0,2.0
mGf4vDnSAn0,2.0,0.0,0.0,0.0,2.0
Bqf2am1Ha1s,1.0,0.0,0.0,0.0,1.0
YoWh3PbqRQ0,1.0,0.0,0.0,0.0,1.0
LNHkxOU7zz8,2.0,7.0,5.0,0.0,14.0
Azs5z88D1Yw,1.0,0.0,0.0,0.0,1.0
z9kI2OSswiQ,1.0,0.0,0.0,0.0,1.0
15rz8uDQLZI,2.0,0.0,0.0,0.0,2.0
giHcbqJfClM,2.0,0.0,0.0,0.0,2.0
q6Xqz9gom7M,1.0,0.0,0.0,0.0,1.0
is7F-n5xiXg,1.0,0.0,1.0,0.0,2.0
CUwd9GsLqFM,2.0,0.0,0.0,0.0,2.0
iIJY3eOjc10,1.0,0.0,0.0,0.0,1.0
9sp0NlHCZnM,1.0,0.0,0.0,0.0,1.0
QVoleJYgdM8,2.0,7.0,4.0,7.0,20.0
UQy27QxJzfg,2.0,0.0,0.0,0.0,2.0
4lBBfc_xixo,1.0,0.0,0.0,0.0,1.0
IhK_4EFepYI,1.0,0.0,0.0,0.0,1.0
OWl4yaAZLAg,1.0,0.0,0.0,0.0,1.0
gf8BNOy55VY,1.0,0.0,0.0,0.0,1.0
wcyfK8t3_QA,1.0,0.0,0.0,0.0,1.0
A5ITqthd7_k,1.0,0.0,0.0,0.0,1.0
RisUzXWNsps,2.0,0.0,0.0,0.0,2.0
PccYA6ShkcY,1.0,0.0,0.0,0.0,1.0
4TYzOS6DzNI,1.0,0.0,0.0,0.0,1.0
wJtB4Oqbkko,1.0,0.0,0.0,0.0,1.0
dfqPAI2Kw7c,1.0,0.0,0.0,0.0,1.0
eWAli-a8jO4,1.0,0.0,0.0,0.0,1.0
oR7R7KObrrI,1.0,0.0,0.0,0.0,1.0
QSaLmJTSr34,1.0,0.0,0.0,0.0,1.0
T7RBQjfgGYo,1.0,0.0,0.0,0.0,1.0
Fa8rGz5Dd_s,1.0,0.0,0.0,0.0,1.0
b_yIuf4SvEE,1.0,0.0,0.0,0.0,1.0
3TPQwIbq2Tk,1.0,0.0,0.0,0.0,1.0
Y7rjsR_FBKA,1.0,0.0,0.0,0.0,1.0
6upE2oQ6Rjs,1.0,0.0,0.0,0.0,1.0
zJ-eXw5MnA0,1.0,0.0,0.0,0.0,1.0
MaYwIdpuPRg,1.0,0.0,1.0,0.0,2.0
P6K9Y6FWo74,1.0,1.0,1.0,2.0,5.0
zgAg-LW89vs,1.0,0.0,0.0,0.0,1.0
UazQy2Sz4uI,1.0,0.0,0.0,0.0,1.0
k-MrcF8LZZA,1.0,0.0,0.0,0.0,1.0
HpgrbI2C3vY,1.0,0.0,0.0,0.0,1.0
PpRuuEy01wg,1.0,0.0,0.0,0.0,1.0
qkrx44GxCPQ,1.0,0.0,0.0,0.0,1.0
RARfI0TeGx0,1.0,0.0,0.0,0.0,1.0
dCKpDelMzGw,1.0,0.0,0.0,0.0,1.0
RXBZ4LVtKhE,1.0,0.0,0.0,0.0,1.0
L4CwCE5ExhI,1.0,0.0,0.0,0.0,1.0
-_fqzg8PNgY,1.0,0.0,4.0,0.0,5.0
bERZLZDVOCk,1.0,0.0,0.0,0.0,1.0
qVzXr7M9UIs,1.0,0.0,0.0,0.0,1.0
PGFsioaMACM,1.0,0.0,0.0,0.0,1.0
iJLtmsGufcA,1.0,0.0,0.0,0.0,1.0
ec4BKCVLY8c,1.0,0.0,0.0,0.0,1.0
Qkp7AnqKtpc,1.0,0.0,0.0,0.0,1.0
YWCR7MMU7Q0,1.0,0.0,0.0,0.0,1.0
xHVxm-zjLdw,1.0,0.0,0.0,0.0,1.0
_kBEYw3wbPc,1.0,0.0,0.0,0.0,1.0
v1kUwlk63yk,1.0,0.0,0.0,0.0,1.0
oT9DyyIPEbA,1.0,0.0,0.0,0.0,1.0
NlSzv9Q9TVE,1.0,0.0,0.0,0.0,1.0
0G0HgxItL6k,1.0,0.0,0.0,0.0,1.0
ljGkkGeiIxM,1.0,0.0,0.0,0.0,1.0
YA0xbx8XTJ4,1.0,0.0,0.0,0.0,1.0
jjy7Hzo61d0,1.0,0.0,0.0,0.0,1.0
Bei6qjDWoko,1.0,0.0,0.0,0.0,1.0
oQm184QR_Go,1.0,0.0,0.0,0.0,1.0
oozoKxn8_W8,1.0,0.0,0.0,0.0,1.0
Hv_a058fovk,1.0,0.0,0.0,0.0,1.0
Bhng7uRT53s,1.0,0.0,0.0,0.0,1.0
eQIpho_AtFo,1.0,0.0,0.0,0.0,1.0
o7rd3yIGv5I,1.0,0.0,0.0,0.0,1.0
2y5uKjDGsw8,1.0,0.0,0.0,0.0,1.0
9B0Lo0LgT5Y,1.0,0.0,1.0,0.0,2.0
QzY_79TlNRE,2.0,0.0,0.0,0.0,2.0
UNnHy6Qc5-c,1.0,7.0,3.0,0.0,11.0
4nPPEJoAN50,1.0,0.0,0.0,0.0,1.0
CqpajKhXZNM,1.0,0.0,0.0,0.0,1.0
w4EQuM_t8Fo,4.0,0.0,0.0,0.0,4.0
YRzU3Oe_mU0,1.0,0.0,0.0,0.0,1.0
hE--oQxObSk,1.0,0.0,0.0,0.0,1.0
VoST-n_Tqis,2.0,0.0,0.0,0.0,2.0
_pfyOWn9boA,1.0,0.0,0.0,0.0,1.0
fMVvJl9r_S8,1.0,0.0,0.0,0.0,1.0
E9TbcBha8sg,4.0,0.0,0.0,0.0,4.0
L5IMaHO8kuw,1.0,0.0,0.0,0.0,1.0
BN2myYug320,1.0,0.0,0.0,0.0,1.0
Cr5eK9JACJI,1.0,0.0,0.0,0.0,1.0
Q-w-lCyNM00,1.0,0.0,0.0,0.0,1.0
1Ev-RDOKiCQ,1.0,0.0,0.0,0.0,1.0
Ig5kvpoEH0I,2.0,0.0,0.0,0.0,2.0
_-tJY3idyAo,1.0,0.0,0.0,0.0,1.0
ZezBklmBN5I,1.0,0.0,0.0,0.0,1.0
IjVDNU97rn4,1.0,0.0,0.0,0.0,1.0
RkG6ksDKTYE,1.0,0.0,0.0,0.0,1.0
JBFjO7TRv1E,1.0,0.0,0.0,0.0,1.0
QJm_oxFICR4,1.0,0.0,0.0,0.0,1.0
FzlsmCL8dnQ,1.0,0.0,0.0,0.0,1.0
dN44kxkO48Q,1.0,0.0,0.0,0.0,1.0
cCQZCOqjUR0,1.0,0.0,0.0,0.0,1.0
MJl0hVOAHcU,1.0,0.0,3.0,0.0,4.0
T1zOMN-D_JU,1.0,0.0,0.0,0.0,1.0
L-lRRFXJYgQ,1.0,0.0,0.0,0.0,1.0
70QjdbZh_ws,1.0,0.0,0.0,0.0,1.0
-8_ylwBRS6I,1.0,0.0,0.0,0.0,1.0
oLpnLPvsjiU,1.0,0.0,0.0,0.0,1.0
s_3ZgF5IhRg,1.0,0.0,2.0,0.0,3.0
39ESrXiyAcE,1.0,0.0,0.0,0.0,1.0
EZ9ao4dRobc,1.0,0.0,0.0,0.0,1.0
j_Oc0n0Uiv0,1.0,0.0,0.0,0.0,1.0
mjEsHHQ2lYA,1.0,0.0,0.0,0.0,1.0
RAuBsjUL8Co,1.0,0.0,0.0,0.0,1.0
RHCQXmUgoNg,1.0,0.0,0.0,0.0,1.0
Kxh9gSpztJQ,1.0,0.0,0.0,0.0,1.0
-8-jSfjrTKk,4.0,0.0,0.0,0.0,4.0
GKBI_bVFSfs,4.0,5.0,4.0,13.0,26.0
HlclFmbnQaU,4.0,0.0,0.0,0.0,4.0
xX-rtCheR_Q,2.0,0.0,0.0,0.0,2.0
dMtznMBo9oA,3.0,0.0,0.0,0.0,3.0
CBPbzey07Fk,2.0,0.0,0.0,0.0,2.0
fn-d-H2bqz4,3.0,0.0,0.0,0.0,3.0
AzwaIfq98uY,1.0,0.0,0.0,0.0,1.0
NN0nzhCQnH8,1.0,0.0,0.0,0.0,1.0
jcWmC1oa4KQ,4.0,0.0,0.0,0.0,4.0
vLqKTLukWe8,2.0,0.0,0.0,0.0,2.0
cvxlo0SOf3M,2.0,0.0,0.0,0.0,2.0
0CUhzgw3UGM,1.0,0.0,0.0,0.0,1.0
aB-UKwO367s,3.0,7.0,4.0,0.0,14.0
sggqgCN5WYc,2.0,0.0,0.0,0.0,2.0
liczsmUSMA4,2.0,0.0,3.0,21.0,26.0
Vs9u9w_xu18,2.0,0.0,2.0,0.0,4.0
opmDMIg4Lvs,1.0,0.0,3.0,0.0,4.0
SiHlxJ-AjGg,1.0,0.0,0.0,0.0,1.0
qZoQw9b4uCo,3.0,0.0,0.0,0.0,3.0
dgPv2tWaBnQ,2.0,0.0,0.0,0.0,2.0
Qm9H0RblFI8,2.0,0.0,0.0,0.0,2.0
8b6IQQMRYCA,2.0,0.0,3.0,13.0,18.0
Y3bsFTMSRCI,1.0,0.0,0.0,0.0,1.0
Uor8-5xnms8,2.0,0.0,0.0,0.0,2.0
pTDCJ75wibU,2.0,0.0,0.0,0.0,2.0
Yh0FxS7cJB4,1.0,0.0,0.0,0.0,1.0
